,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
93,NoBrokenHome,Welcome home! We’re here for you // @AskaSingleMom to Bio-Med👨🏾‍⚕️Dr @Mendelthewise 👩🏾‍🎓premed @bbygirlty13 // MUST #READ: http://bit.ly/TMBH-Amazon,Welcomehome@nobrokenhome.com,1,0,824,871,10128,@CA_EDD Reps say @GavinNewsom promises but not there to implement ? re #Chat help #PUA #selfemployed /Are u current… https://t.co/UY6GHj9ogq,"['Chat', 'PUA', 'selfemployed']",2020-05-01 23:59:58
94,barrlj,Conservative Mom of 2 great conservative and successful kids,,0,0,1774,255,18130,"To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

N… https://t.co/OViFb2gW7K",[],2020-05-01 23:59:58
95,basiciggy,Photographer | #NFT ARTIST | http://Instagr.am/basiciggy • 🐕 Katsu • @itsbasicla 🌸 http://Twitch.tv/basiciggy,"Los Angeles, CA",0,0,961,4648,53853,Huntington Beach in a couple weeks trying to find out how they all got coronavirus https://t.co/V6LDIn0ib4,[],2020-05-01 23:59:58
96,mik60942502,,,0,0,47,23,22658,BREAKING: The White House has blocked Dr. Fauci from testifying about the response to coronavirus before the House… https://t.co/QbquMJHivN,[],2020-05-01 23:59:57
97,MichelottiMarco,,"Podenzano, Emilia Romagna",0,0,862,331,48777,"Lui chiede scusa, ed è a posto così: scusate se le aziende falliscono, le famiglie arrancano, i lavoratori perdono… https://t.co/N1za3rKzhI",[],2020-05-01 23:59:57
98,Eliza_deRosario,Cuenta creada en 2011 para difundir a @sole_pastorutti 🌪️@natipastorutti 🎤 Social Media en Tw de @lasvoceslatam 🎶🌞 Mamá de 4💖 Argentina🇦🇷 #ValeTodaVida💙,Rosario.,0,0,302,1816,107093,#LaVozArgentina &gt;&gt; @telefe posterga la producción de 'La Voz Argentina' por la pandemia de Coronavirus. Sí todo va… https://t.co/1QsujGeFYU,['LaVozArgentina'],2020-05-01 23:59:57
99,lulymel,"De direita, Bolsonaro até o fim, leitora assídua de Olavo de Carvalho, família e cristã! chorem urubus...",,0,0,296,71,1520,"Adelio, o esfaqueador de Bolsonaro, está com coronavirus.
Este a Polícia Federal tem que ficar do lado da cama dele… https://t.co/2S9X7UibQ0",[],2020-05-01 23:59:57
100,mgonzov,Periodista,,0,0,280,585,165665,"La necesidad de luchar contra un mundo ‘virtual’
#5G https://t.co/X6uCAWQkNz",['5G'],2020-05-03 23:59:59
101,cyberlass,,,0,0,1244,244,8946,"Don't sleep on our conversation with @MichaelSLaufer.
In NSP16 we discuss anarchism in the time of pandemic; how st… https://t.co/BtQVjIcgJK",[],2020-05-03 23:59:59
102,circulorojo899,Jueves de 22 a 24 ⏰ en @radioconvos899🎙 Un programa de @izquierdadiario con @RossoFer @Malena_Cig @PabloAnino @rompe_teclas @AugustoDorado #ElCírculoRojo ⭕️,Buenos Aires,0,0,560,8356,6306,"Faltan minutos no más para que arranque otro programa del @circulorojo899 
Voy adelantando, esta noche en la column… https://t.co/eQuZ51SJZ3",[],2020-05-03 23:59:59
103,Mmorin_informa,"Venezolano 🇻🇪
Corresponsal de @lafm de RCN 🇨🇴 en Caracas. Reportero Gráfico 📸 Videógrafo📽
Locutor🎙
Internacionalista UCV🌎.
Profesor Universitario","Caracas, Venezuela",0,0,4840,157454,95013,Delcy Rodríguez no deja de toser mientras ofrece el balance de contagiados de coronavirus covid19.,[],2020-05-03 23:59:59
104,Guiller75859044,"Viva Mexico! Viva Mexico! Viva Mexico! ,,,, Inmortal Frase.",Transeunte,0,0,609,363,5994,En la epidemia de #COVID19 las y los mexicanos corren mayor riesgo de complicaciones a causa de enfermedades crónic… https://t.co/R14eEyOJ1n,['COVID19'],2020-05-03 23:59:59
105,tbborges,"Temente a Deus, mãe, conservadora, patriota e tia do Zap e do Twitter",ישראל,0,0,4355,3160,77916,"Que gracinha, o nhonho agora fica quietinho, o mecanismo te descartou???     Brasil luta contra coronavírus e vírus… https://t.co/8v2beBDJfs",[],2020-05-03 23:59:59
106,RHEAmerced_,DRborn🇩🇴 PRraised🇵🇷 NYbased🗽 ATLmade🍑 Kill them with sarcasm...,Boogie Down ,0,0,124,43,780,Somebody said if you say “CORONAVIRUS!” In a CardiB voice every time someone coughs or when you touch something wit… https://t.co/3XRtdVEjH4,[],2020-05-03 23:59:59
107,helensbiggamble,,,0,0,801,357,63780,Kamala Harris’s new bill would set up a task force to address racial disparities in coronavirus response https://t.co/YSpqE6XP9v,[],2020-05-03 23:59:59
108,EstebanIVallejo,Interesado en cualquier tema de relevancia mundial.,Mexico ,0,0,741,26,1357,"#Jordania anuncia la reapertura ""plena"" de la economía tras las restricciones impuestas por la #Covid19 https://t.co/pWz4y23U17","['Jordania', 'Covid19']",2020-05-03 23:59:59
109,DarkSite556,"No followers or following. Monitored only.
Cruz 2024.",America,1,1,649,731,22883,"Amazing,,,@realDonaldTrump King Trump is now doctor/scientist Trump. Trump knows all except being humble and courte… https://t.co/6u89uY0UOx",[],2020-05-03 23:59:59
110,ADiana62435626,38 JMB TEM RAZÃO🙏,"Miami, FL",0,0,1971,1198,12373,"China encobriu coronavírus para estocar suprimentos médicos, revelam documentos da inteligência americana https://t.co/Tbm9fewt0X",[],2020-05-03 23:59:59
111,dsez74,,Brasil,0,0,264,68,9441,"Preparem-se para um contra-ataque pesado por parte dos nossos opositores, com base no Covid-19.",[],2020-05-03 23:59:59
112,TheReal29853275,,,0,0,138,9,387,https://t.co/MS1crLFoyA,[],2020-05-03 23:59:59
113,CordayCharlot,,,1,0,174,36,2329,Covid-19 : #1- grippette #9 https://t.co/SDtCE5D7sL,[],2020-05-03 23:59:59
114,MrCobain8,count down,sla lek,1,0,409,71,828,"@MarcosPedrosa39 @capitalinicial Tmb teve aquela parada do Dinho estar com corona, qria ver como o cara tava",[],2020-05-03 23:59:59
115,RealJoeSfair,"Actor, Writer, Metro-Detroiter

'...Still would he haunt, and there alone, as thus,/ To woods and hills pour forth his artless strains.' ~Vergil (tr. MacKail)",Half-Useful Imaginary Highway,0,0,277,151,3454,@istaphobe @DougHutchins77 @thehill Dr. Dan Erickson isn't so great at statistics. His models/conclusions have been… https://t.co/v2BMO724j8,[],2020-05-03 23:59:59
116,redhead1558,"Flaming redhead, flaming liberal. With my co-pilot my brindle boy Jake.","Joliet, IL",0,0,4996,2659,238991,"The hard truth is that it didn’t have to be this bad. The lack of preparation, the slow response on testing, the fa… https://t.co/99RM6Tt4Cq",[],2020-05-03 23:59:59
117,sarakoonar,President of Platform Media + Management Inc | Influencer Marketer + Manager | Instagram: SaraKoonar,"Toronto, Canada",0,0,504,1757,7116,My dad is an ICU doctor treating COVID-19 patients. In the past WEEK he has set more “I’ve never seen a heart rate/… https://t.co/JpKyZr7YAX,[],2020-05-03 23:59:59
118,ejaz_mirza,"I'm a Mumbai based Property Consultant having a Pan India Network; My Areas of Interest are Politics, Business, Movies & Sports.",Mumbai,0,0,1806,336,40379,"NEW: UAE reports 564 new cases of coronavirus, 14,163 cases in total.

UAE's largest daily increase so far.",[],2020-05-03 23:59:59
119,29361RMSM,# Vote BLUE. Citizens Let your voices be heard and your vote count. Our country & constitution are being abused. Lets save our country before it’s to late.,,0,0,5001,2403,465426,"The biggest hoax in American history was the guy who said COVID-19 was contained, and would ""soon be zero,"" just be… https://t.co/GNseP5A9ks",[],2020-05-03 23:59:59
120,CapitalCapitan,“El socialismo no es más que el capitalismo de las clases bajas”,,0,0,9,5,367,"Mucha atención a esta denuncia👇🔴🔴🔴 ""Denuncian a @sanchezcastejon y a @salvadorilla ante la Fiscalía Anticorrupción… https://t.co/Ji4hLPxckZ",[],2020-05-03 23:59:59
121,ConnieAlfonso5,lectores,"Bogotá, D.C., Colombia",1,1,3567,2656,224489,"Laboratorio chino emplea a un millar de asalariados, espera obtener a finales de junio los primeros resultados sobr… https://t.co/HpVKa5Y4tk",[],2020-05-03 23:59:59
122,socialepfo,,"Head Office, New Delhi",1,0,99,125759,93295,@081487a57241404 @LabourMinistry @EpfoGurugram EPFO is settling Covid 19 advances on priority. The time for process… https://t.co/7T7nUzkfJJ,[],2020-05-03 23:59:59
123,eclissidicielo,"🌍
Tutti i popoli sono poveri perché hanno un debito pari a tutto il loro denaro
cit. Giacinto Auriti.
#Auriti
🖤","""ipocriti, perché mi tentate""",0,0,2124,2713,35546,"Mi domando:🛑

Da un po di tempo ogni giorno in maniera precisa e tempestiva ci fanno sapere il numero morti di coro… https://t.co/R7TcHU9xpv",[],2020-05-03 23:59:59
124,Pamela_twts,fan account,,0,0,69,31,11781,James Corden commits to paying the furlough salaries of around 60 staff on “The Late Late Show” out of his own pock… https://t.co/w0I80EdcfN,[],2020-05-03 23:59:59
125,adrianoger,Investidor / Trader,Brasil,0,0,1198,82,1765,@NotSardinha Buy. Temos muitos anos pela frente. Esse momento político e a covid-19 vai passar e as melhores empres… https://t.co/tqWFCdZFYh,[],2020-05-03 23:59:59
126,Wordgeeker,,,0,0,247,38,21606,"67,000+ deaths in the U.S.
1.1 million confirmed coronavirus cases.

TRUMP JUST NOW: ""We're winning bigger than we'… https://t.co/43hHMZFr7C",[],2020-05-03 23:59:59
127,Oscar25910845,,"Fraser Valley, British Columbi",0,0,793,738,21597,"Calos Salmerón, concejal del FMLN, junto a otras personas, consumían bebidas alcohólicas cuando fueron ubicados, po… https://t.co/U0IQZSEmUa",[],2020-05-03 23:59:59
128,Andreadeia,"Sonhar Nunca Desistir 🎵🎶
Juntos Vamos Além ❤️🃏🎢🌟🎸🌵","Itaquera, São Paulo",0,0,4574,1705,44331,"O grupo Universal Music lançou máscaras personalizadas de vários de seus artistas, para que os fãs comprem e usem d… https://t.co/s0ve0FcUGS",[],2020-05-03 23:59:59
129,marlonr2002,"Ing. en Informática y TSU en Computación, Revolucionario-Chavista, Amante del Deporte principalmente el Baloncesto y Magallanero Desarrollo de Sistemas Web-PHP.","Caracas, DC Venezuela",0,0,5011,2428,84873,Sr. Presidente @NicolasMaduro amplíe los 5 días de control y prevención del Covid-19 a 14 días de permanencia en la… https://t.co/yY2oCdo0T1,[],2020-05-03 23:59:59
130,toshtheblues,Tory supporter.  anti woke . I will have a debate with anyone but   Be warned I  will just block idiots.,Lancashire ,0,0,4552,4606,14684,https://t.co/12IkqfFuTV  Everyone in the world 🌎. When the Coronavirus bloody nightmare ends. If we were all a dog… https://t.co/GjM5ml5vwc,[],2020-05-03 23:59:59
131,SnohoMo,"Mom. Love kids, cooking, road tripping, gardening, rescue pets, science, art, mythology, mysteries, reading. #CountryOverParty #Resist",United States,1,0,4907,3072,106941,Bringing cancer patients into a hospital with COVID-19 is a nightmare. Somehow we need serious testing and designat… https://t.co/plYMNCYXvu,[],2020-05-03 23:59:59
132,superkame,写真を撮る人です,信州松本,0,0,1460,2534,101910,No New Cases of COVID-19 Reported in Fukuoka – Red Cross Appeals for Blood Donors… https://t.co/QLwmwT0RLn… https://t.co/MSbZju0saQ,['fukuokacorona'],2020-05-03 23:59:59
133,margpie55,,,0,0,2985,523,104359,"I’m social distancing for the same reasons I’m running for office. 

For the commonwealth. For the country. 
https://t.co/pVHapd1e9I",[],2020-05-03 23:59:58
134,Daveramlam,,,0,0,325,446,66316,"""Covid-19, mes II: cacerolas contra Sánchez"" https://t.co/iZpcl9QNFZ",[],2020-05-03 23:59:58
135,RedMasNoticias,"Emisiones, lunes a viernes 6:00 a.m, 12:30 m y 7:00 p.m. Fines de semana 7:00 pm. Dirige: @GiovanniCelisS.

Canales 107 y 1007 de Claro.",.  ,0,0,690,204829,298412,"@IvanDuque @jrestrp 📺#EnVivo | ""Tenemos que hacer de la responsabilidad el mejor antídoto para el #COVID_19"": presi… https://t.co/BkuMrmRqCZ","['EnVivo', 'COVID_19']",2020-05-03 23:59:58
136,MagnusPompey,"failed the blood test, I live in a home for the bewildered with some other people, I do like Byzantine history and deja vu. I am in it for fun.",The Great Southern Ocean,0,0,3514,549,12596,Just as there was “enormous evidence” that Saddam Hussein had weapons of mass destruction ready to go at 30 minutes… https://t.co/R66nG5uM0y,[],2020-05-03 23:59:58
137,musicmuse,Living the Covid life. 1st generation immigrant on both sides. #familiesbelongtogether,NYC,0,0,1445,570,29701,"@vstarwhiskey @bammba_m @gnicg @notcapnamerica @AlexBerenson 60,000 deaths is what you got *with lockdowns.* The po… https://t.co/6qoO8tySl1",[],2020-05-03 23:59:58
138,patrick_boll,"Actor, writer, father, dog owner, husband.",,0,0,108,178,299,"@DonaldJTrumpJr Read thefine print,prez - ""It is important to note that it can take several weeks for death records… https://t.co/uXerc31c9A",[],2020-05-03 23:59:58
139,SRMooreResearch,"White Rose Researcher at the University of York. Consumer confidence, distrust, happiness (as emotion and economic model) and sustainability. My views. RT info.","York, England",0,0,4982,1649,21663,Coronavirus leaves Washington farmers with a big problem: What do you do with a billion pounds of potatoes? https://t.co/HmBVMBJptd,[],2020-05-03 23:59:58
140,CherokeeNative3,"Retired Paralegal standing in solidarity w/ACLU, BLM, LGBT, PPF &TheResistance! B/c of treasonous espionage, we have a malignant narcissist in WH. #ImpeachTrump",92058,0,0,4071,6618,590646,"Texas reported 1,293 new coronavirus cases on Saturday, the third consecutive day that metric topped 1,000—a level… https://t.co/EQovgjwRoI",[],2020-05-03 23:59:58
141,nagrom__,ig: itsmorgantaylorr| savannahstateuni.,blacklivesmatter,0,0,1134,1190,28479,"President Trump says he is “shocked” that politics remains so partisan during coronavirus pandemic.

Note: Trump ha… https://t.co/8rIDwB5urS",[],2020-05-03 23:59:58
142,Onipimpin,☁️💧,無心,0,0,3919,5674,304459,Ogun doctors begin three-day warning strike amid coronavirus https://t.co/3T3i5Z0sOH,[],2020-05-03 23:59:58
143,LindaJStovall,"Atlanta is hometown 
Graduate Western Kentucky University.
Blocked by Mike Huckaby, Jan.29 ,2018. Attempting 2 elevate lower jaw after eyes open to Corruption","Bradenton, FL",0,0,4818,2516,107582,"Trump is the consummate anti-human! He doesn’t care about The USA, healthcare or COVID-19. He’s only concerned 4 hi… https://t.co/5ISMzH8Idq",[],2020-05-03 23:59:58
144,AHostileHomo,"Hostile Homosexual. Writer. Democrat. Yooper Separatist. Stabenow Stan. Don’t kill my vibe, Don’t touch my weave. A Pam just waiting for my Jim. He/Him","Upper Peninsula, MI",0,0,1126,2343,80840,"East Bay politician says the quiet part of ""cure can't be worse than the disease"" out loud 

https://t.co/QtFlUmRbOy",[],2020-05-03 23:59:58
145,SusanBush1,#BrooklynResistance 🇺🇸 #BlackLivesMatter BIDEN/HARRIS 2020,"Brooklyn, NY",0,0,411,214,19859,"The hard truth is that it didn’t have to be this bad. The lack of preparation, the slow response on testing, the fa… https://t.co/99RM6Tt4Cq",[],2020-05-03 23:59:58
146,Bazazzaga,"Communication/Media Lecturer & Practitioner
                
Founder @NorthblazeMedia & @BinksMohFdn

#Advocacy #Engagement & #Motivation for #SocialChange",Nigeria,0,0,1002,2681,12044,Protecting d lives of #COVID-19 frontline workers is non-negotiable! Nig CAN NOT afford to lose HCWs either tempora… https://t.co/rUw0PXFmWQ,['COVID'],2020-05-03 23:59:58
147,__idorenyin,wayward.,"Uyo, Nigeria",0,0,997,1008,46260,"So if we see Covid-19 on the road today what are we supposed to do?

Call the police?",[],2020-05-03 23:59:58
148,Marcielmarciano,No usamos las redes sociales para vender. Las usamos para generar demanda y así poder convertirnos en un #lovemark,,0,0,3824,4277,302621,"#Opinión21
Alfredo Bullard (@AlfredoBullard): Normalidad anormal
Lee y comenta 'Prohibido prohibir'… https://t.co/OQiLdKngyW",['Opinión21'],2020-05-03 23:59:58
149,fco8500,"Haciendo trinchera, colaborar con el 98% apoyo total al presi @nayibbukele",,0,0,333,282,20869,#Actualización #COVID19SV #ElSalvador #coronavirus #N4V https://t.co/jeVZZPZcfM,"['Actualización', 'COVID19SV', 'ElSalvador', 'coronavirus', 'N4V']",2020-05-03 23:59:58
150,EdilcarlosR_Ccs,"Caraqueño de nacimiento y con un gran orgullo por mi ciudad, luchador por las causas justas, Municipalista y estudioso de la Historia, con dos bellos hijos.",,0,0,617,417,65433,¡AHORA! #EEUU: «Es muy probable que datos sobre el Covid-19 dados por Maduro sean falsos» https://t.co/i1z6y5ZsMS,['EEUU'],2020-05-03 23:59:58
151,Ryoman_holiday,,うましくにのはし,0,0,2048,738,99365,"映画館の閉館によりドイツ各地で開かれるドライブインシアター(写真特集)
https://t.co/lrUd6JD7G3
エッセンにあるミュルハイム空港(空港が休業状態でシアターに手頃なのか)。
飛行船格納庫が横に https://t.co/uecT8uTJ0R",[],2020-05-03 23:59:58
152,Nicoxavier3,Xam,"Guayaquil, Ecuador",0,0,115,38,4881,Luz verde a exportación desde EE.UU. a antiviral usado para tratar el covid-19 » https://t.co/TwuM7O1yq0 https://t.co/pUVqCulMCd,[],2020-05-03 23:59:58
153,akipii,ソフトウェア工学とモデリングに興味のあるITエンジニア。活動テーマは、Redmineをプロセス基盤としたチケット駆動開発、チェンジビジョン社のastah*を利用したモデリング全般、Agile開発、Python、データ分析、Ciscoネットワーク、ソフトウェアテスト、品質管理、経営戦略、財務会計、生産管理、経済学,"Osaka, Japan",0,0,438,1422,22036,国別新規死者。新興国が指数関数的な増加。インドやロシアは感染者数が過少評価されており、実際には感染爆発状況にあるようです。ノルウェイは医療システムが整っているからか、死者数はきわめて少ないです。… https://t.co/ef1emorfb9,[],2020-05-03 23:59:58
